id_day,day,id_teacher,id_space,name,id_building,id_headquarters,building_name,id_university_subject,full_name,semesters,university_subject_code,entry_time,departure_time,group,hours,id_authorization_program,id_program,program_code,program_full_name,id_university_period,id_day_time_slot,id_time_slot
5,Friday,T093,2,Salon 2,2,1,Sede Villa Campestre,762,Electiva Profesional II: Legislación y Contabilidad del Sector economía Solidario,6,802110M,14:00:00,17:00:00,50,3,28,6,3841,Contaduría Publica,4,37,5
2,Tuesday,T016,19,salon 12,3,1,Sede Principe,551,Inglés con fines generales y académicos I,3,204025C,18:20:00,22:20:00,53,4,29,8,2724,Tecnología en Desarrollo de Software,6,15,7
4,Thursday,T005,12,salon 5,3,1,Sede Principe,1009,ANÁLISIS Y DISEÑO DE ALGORITMOS II,6,750020C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,26,2
2,Tuesday,T070,19,salon 12,3,1,Sede Principe,1201,"ESCRITURA, EXPRESIÓN Y COMUNICACIÓN",8,506026C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,9,13,5
4,Thursday,T004,10,Sala de Sistemas 3,3,1,Sede Principe,80,Fundamentos de Programación Orientada a Eventos ,3,750014C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,6,26,2
4,Thursday,T054,11,salon 4,3,1,Sede Principe,1097,Negociación y Toma de Decisiones,7,801162C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,7,25,1
4,Thursday,T006,10,Sala de Sistemas 3,3,1,Sede Principe,952,Taller Tecnológico I,2,701006C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,7,31,7
5,Friday,T007,18,salon 11,3,1,Sede Principe,792,Matemáticas Discretas II,3,750005C,18:20:00,22:20:00,50,4,29,8,2724,Tecnología en Desarrollo de Software,8,40,8
3,Wednesday,T012,5,Salon 5,2,1,Sede Villa Campestre,203,Estrategia y Planeación,5,801173M,09:00:00,12:00:00,50,3,25,2,3845,Administracion de empresas,3,19,3
5,Friday,T047,15,Sala de Sistemas 4,3,1,Sede Principe,808,Inglés con fines generales y académicos III,5,204027C,07:00:00,11:00:00,54,4,19,2,3845,Administracion de empresas,5,33,1
5,Friday,T019,17,salon 10,3,1,Sede Principe,629,Probabilidad y Estadistica,5,761001C,16:00:00,18:00:00,54,2,7,3,3753,Ingeniería de Alimentos,10,38,6
6,Saturday,T130,16,salon 9,3,1,Sede Principe,696,Toma de Decisiones y Negociación,9,801218M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,4,47,7
6,Saturday,T051,16,salon 9,3,1,Sede Principe,723,Organización y Sociedad,3,801092C,17:00:00,20:00:00,50,3,23,2,3845,Administracion de empresas,10,66,11
2,Tuesday,T151,4,Salon 4,2,1,Sede Villa Campestre,873,Bioestadística descriptiva y analítica,2,607006C,08:00:00,10:00:00,50,2,20,11,3643,Nutricion y dietetica,9,9,1
5,Friday,T024,18,salon 11,3,1,Sede Principe,396,Casos Contables Especiales II,5,802086M,15:00:00,18:00:00,50,3,28,6,3841,Contaduría Publica,3,38,6
3,Wednesday,T002,23,Sala De Sistemas 1	,3,1,Sede Principe,1015,Ciberseguridad,10,750129M,07:00:00,10:00:00,50,3,3,1,3743,Ingeniería de Sistemas,7,17,1
3,Wednesday,T003,16,salon 9,3,1,Sede Principe,801,Matematicas Discretas I ,2,750004C,14:00:00,18:00:00,50,4,14,8,2724,Tecnología en Desarrollo de Software,8,21,5
3,Wednesday,T102,10,Sala de Sistemas 3,3,1,Sede Principe,472,Desarrollo de Software I,4,750091M,18:20:00,21:20:00,51,3,21,8,2724,Tecnología en Desarrollo de Software,3,23,7
4,Thursday,T008,1,Salon 1,2,1,Sede Villa Campestre,134,Seminario de Proyecto de Grado,8,750097M,09:00:00,10:00:00,51,1,3,1,3743,Ingeniería de Sistemas,7,25,1
6,Saturday,T019,15,Sala de Sistemas 4,3,1,Sede Principe,629,Probabilidad y Estadistica,5,761001C,14:00:00,17:00:00,54,3,7,3,3753,Ingeniería de Alimentos,8,45,5
5,Friday,T009,25,Coliseo,2,1,Sede Villa Campestre,290,DEPORTE Y SALUD,2,404002C,07:00:00,10:00:00,51,3,7,3,3753,Ingeniería de Alimentos,5,33,1
3,Wednesday,T043,11,salon 4,3,1,Sede Principe,1094,Inteligencia de negocios y analítica de datos para la gestión,7,801157C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,9,17,1
6,Saturday,T051,16,salon 9,3,1,Sede Principe,900,Metodología de la investigación contable,9,802042M,09:00:00,12:00:00,50,3,28,6,3841,Contaduría Publica,5,43,3
3,Wednesday,T041,11,salon 4,3,1,Sede Principe,185,Ciencias humanas,2,801078C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,5,23,7
1,Monday,T148,5,Salon 5,2,1,Sede Villa Campestre,1029,INNOVACIÓN Y EMPRENDIMIENTO EMPRESARIAL,6,750032C,07:00:00,10:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,8,1,1
2,Tuesday,T041,18,salon 11,3,1,Sede Principe,1172,Electiva Componente Artistico Humanistico: Actuación ante cámaras,7,504038C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,15,7
4,Thursday,T087,16,salon 9,3,1,Sede Principe,117,Arquitectura de Computadores II,5,710193M,07:00:00,10:00:00,50,3,3,1,3743,Ingeniería de Sistemas,3,25,1
5,Friday,T097,13,salon 6,3,1,Sede Principe,382,Cálculo ,1,801003C,14:00:00,17:00:00,51,3,18,6,3841,Contaduría Publica,5,37,5
1,Monday,T111,17,salon 10,3,1,Sede Principe,721,Economía de Empresa,3,801088C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,4,7,7
1,Monday,T044,16,salon 9,3,1,Sede Principe,734,Legislación Laboral,3,801099C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,8,7,7
5,Friday,T189,21,salon 14,3,1,Sede Principe,1051,MICROBIOLOGÍA NUTRICIONAL,4,614004C,08:00:00,12:00:00,50,4,20,11,3643,Nutricion y dietetica,9,33,1
5,Friday,T182,11,salon 4,3,1,Sede Principe,619,Electiva Complementaria II: Taller de Apreciación teatral ,3,504037C,10:00:00,13:00:00,50,3,7,3,3753,Ingeniería de Alimentos,8,34,2
3,Wednesday,T031,9,salon 2,3,1,Sede Principe,258,Metodología De Trabajo Con Grupos II,5, 207018M,07:00:00,11:00:00,50,4,6,5,3249,Trabajo social,3,17,1
1,Monday,T055,9,salon 2,3,1,Sede Principe,549,Organización y administración de empresas,6,801208M,10:00:00,13:00:00,50,3,21,8,2724,Tecnología en Desarrollo de Software,4,2,2
5,Friday,T109,2,Salon 2,2,1,Sede Villa Campestre,277,Salud Ocupacional,8,207067M,13:00:00,16:00:00,50,3,6,5,3249,Trabajo social,8,36,4
3,Wednesday,T120,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,624,Microbiología + Laboratorio,5,745011C,15:00:00,18:00:00,50,3,7,3,3753,Ingeniería de Alimentos,6,22,6
4,Thursday,T001,1,Salon 1,2,1,Sede Villa Campestre,883,Análilsis y Diseño de Algoritmos I,5,750008C,08:00:00,12:00:00,51,4,2,1,3743,Ingeniería de Sistemas,10,25,1
5,Friday,T018,6,Salon 6,2,1,Sede Villa Campestre,1057,Violencia familiar,9,207950,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,7,33,1
2,Tuesday,T131,17,salon 10,3,1,Sede Principe,616,QuÍmica general + Laboratorio,1,116017C,10:00:00,12:00:00,50,2,7,3,3753,Ingeniería de Alimentos,6,11,3
5,Friday,T064,10,Sala de Sistemas 3,3,1,Sede Principe,227,Investigación de Mercados,8,801052M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,3,39,7
3,Wednesday,T003,14,salon 7,3,1,Sede Principe,81,Matemáticas Discretas II,3,750005C,08:00:00,12:00:00,50,4,2,1,3743,Ingeniería de Sistemas,7,17,1
3,Wednesday,T086,5,Salon 5,2,1,Sede Villa Campestre,391,Contabilidad de los recursos y obligaciones de largo plazo y patrimonio,3,802015C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,7,18,2
6,Saturday,T239,12,salon 5,3,1,Sede Principe,236,Historia De Colombia Con Énfasis Social,1, 207103M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,9,42,2
5,Friday,T078,21,salon 14,3,1,Sede Principe,216,Trabajo en Equipo,7,801181M,07:00:00,10:00:00,50,3,25,2,3845,Administracion de empresas,3,33,1
3,Wednesday,T091,6,Salon 6,2,1,Sede Villa Campestre,293,Fisica + Laboratorio,2,106012C,14:00:00,17:00:00,54,3,7,3,3753,Ingeniería de Alimentos,10,21,5
3,Wednesday,T181,24,Sala De Sistemas 2,3,1,Sede Principe,133,Aplicaciones en el Web y Redes Inalámbricas,8,750087M,10:00:00,13:00:00,50,3,3,1,3743,Ingeniería de Sistemas,7,19,3
6,Saturday,T130,17,salon 10,3,1,Sede Principe,226,Trabajo en Equipo,8,801181M,15:00:00,18:00:00,50,3,1,2,3845,Administracion de empresas,5,46,6
3,Wednesday,T005,12,salon 5,3,1,Sede Principe,108,Fundamentos de Lenguajes de Programación,4,750095M,07:00:00,11:00:00,50,4,3,1,3743,Ingeniería de Sistemas,3,17,1
4,Thursday,T005,14,salon 7,3,1,Sede Principe,878,Fundamentos de Interpretación y Compilación de LP,5,750017C,07:00:00,11:00:00,50,4,2,1,3743,Ingeniería de Sistemas,7,25,1
1,Monday,T121,21,salon 14,3,1,Sede Principe,526,Inglés con fines generales y académicos II,3,204026C,08:00:00,12:00:00,50,4,5,4,3554,Construccion,6,1,1
3,Wednesday,T120,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,609,Biologia + Laboratorio,1,102094C,08:00:00,12:00:00,51,4,7,3,3753,Ingeniería de Alimentos,6,17,1
3,Wednesday,T016,14,salon 7,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,53,2,2,1,3743,Ingeniería de Sistemas,6,18,2
3,Wednesday,T076,11,salon 4,3,1,Sede Principe,698,Álgebra lineal ,2,801017C,15:00:00,18:00:00,50,3,19,2,3845,Administracion de empresas,10,22,6
4,Thursday,T043,18,salon 11,3,1,Sede Principe,394,Macroeconomía y coyuntura,3,801069C,15:00:00,18:00:00,51,3,18,6,3841,Contaduría Publica,5,30,6
2,Tuesday,T016,11,salon 4,3,1,Sede Principe,838,Inglés con fines generales y académicos I,3,204025C,13:00:00,17:00:00,52,4,14,8,2724,Tecnología en Desarrollo de Software,5,12,4
5,Friday,T111,14,salon 7,3,1,Sede Principe,750,Hacienda pública,4,802022C,07:00:00,10:00:00,50,3,18,6,3841,Contaduría Publica,6,33,1
5,Friday,T168,19,salon 12,3,1,Sede Principe,1056,Seguridad Social,9,207068M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,7,34,2
2,Tuesday,T015,4,Salon 4,2,1,Sede Villa Campestre,1084,"Impuestos de IVA y consumo, y Mecanismo de retención en la fuente",7,802062C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,7,14,6
4,Thursday,T024,14,salon 7,3,1,Sede Principe,439,Electiva Profesional IV: Fundamentos de Contabilidad Internacional,10,802111M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,9,31,7
4,Thursday,T052,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,627,Análisis de Alimentos,5,745004C,13:00:00,16:00:00,50,3,7,3,3753,Ingeniería de Alimentos,4,28,4
3,Wednesday,T017,24,Sala De Sistemas 2,3,1,Sede Principe,128,Simulación Computacional,7,750098M,14:00:00,17:00:00,50,3,3,1,3743,Ingeniería de Sistemas,6,21,5
2,Tuesday,T080,12,salon 5,3,1,Sede Principe,895,Nutrición y toxicología,6,745012C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,9,1
4,Thursday,T025,16,salon 9,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,16:00:00,18:00:00,50,2,2,1,3743,Ingeniería de Sistemas,3,29,5
4,Thursday,T008,1,Salon 1,2,1,Sede Villa Campestre,134,Seminario de Proyecto de Grado,8,750097M,09:00:00,10:00:00,51,1,3,1,3743,Ingeniería de Sistemas,6,25,1
2,Tuesday,T006,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,952,Taller Tecnológico I,2,701006C,18:20:00,21:20:00,52,3,30,12,2725,Tecnologia en Electronica Industrial,9,15,7
4,Thursday,T029,11,salon 4,3,1,Sede Principe,122,Introducción a la Gestión Ambiental,6,730107M,10:00:00,13:00:00,51,3,3,1,3743,Ingeniería de Sistemas,4,26,2
1,Monday,T113,14,salon 7,3,1,Sede Principe,786,Algebra Lineal,2,111038C,10:00:00,12:00:00,52,2,2,1,3743,Ingeniería de Sistemas,8,2,2
4,Thursday,T064,14,salon 7,3,1,Sede Principe,805,Análisis integrado del entorno,5,801113C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,26,2
3,Wednesday,T026,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,816,Estadística II para las ciencias de la administración,4,801104C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,7,23,7
4,Thursday,T164,2,Salon 2,2,1,Sede Villa Campestre,1129,FISIOLOGÍA DEL EJERCICIO,5,605033,13:00:00,16:00:00,50,3,20,11,3643,Nutricion y dietetica,8,28,4
4,Thursday,T113,16,salon 9,3,1,Sede Principe,786,Algebra Lineal,2,111038C,14:00:00,16:00:00,51,2,2,1,3743,Ingeniería de Sistemas,6,29,5
2,Tuesday,T084,15,Sala de Sistemas 4,3,1,Sede Principe,1002,GESTIÓN DE BIENES Y SERVICIOS,6,801133C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,6,10,2
5,Friday,T225,21,salon 14,3,1,Sede Principe,1123,PRÁCTICA I,7,502041C,07:00:00,10:00:00,51,3,5,4,3554,Construccion,10,33,1
4,Thursday,T066,2,Salon 2,2,1,Sede Villa Campestre,432,Proceso Administrativo Empresarial,8,801151M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,5,31,7
3,Wednesday,T068,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,1065,Deshidratación de Alimentos,8,745029M,17:00:00,18:00:00,50,1,7,3,3753,Ingeniería de Alimentos,7,22,6
3,Wednesday,T121,11,salon 4,3,1,Sede Principe,526,Inglés con fines generales y académicos II,3,204026C,08:00:00,12:00:00,52,4,5,4,3554,Construccion,8,17,1
6,Saturday,T007,12,salon 5,3,1,Sede Principe,81,Matemáticas Discretas II,3,750005C,07:00:00,11:00:00,50,4,2,1,3743,Ingeniería de Sistemas,4,41,1
5,Friday,T065,12,salon 5,3,1,Sede Principe,931,Desarrollo de Software II,5,750021C,15:00:00,18:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,5,38,6
5,Friday,T154,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,724,Matemática para Finanzas,3,802013C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,8,39,7
2,Tuesday,T057,11,salon 4,3,1,Sede Principe,461,Inserción a la Vida Universitaria,1,701001C,09:00:00,11:00:00,51,2,14,8,2724,Tecnología en Desarrollo de Software,5,9,1
6,Saturday,T051,15,Sala de Sistemas 4,3,1,Sede Principe,723,Organización y Sociedad,3,801092C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,4,44,4
3,Wednesday,T029,19,salon 12,3,1,Sede Principe,1188,FUNDAMENTOS DE SISTEMAS SOCIOECOLÓGICOS,1,730011C,14:00:00,17:00:00,50,3,33,13,3150,Agroindustria,10,21,5
1,Monday,T010,5,Salon 5,2,1,Sede Villa Campestre,249,Psicología Social,3,207050M,11:00:00,14:00:00,50,3,6,5,3249,Trabajo social,5,2,2
2,Tuesday,T003,18,salon 11,3,1,Sede Principe,464,Matematicas discretas II,3,750005C,18:20:00,22:20:00,51,4,14,8,2724,Tecnología en Desarrollo de Software,4,16,8
4,Thursday,T018,1,Salon 1,2,1,Sede Villa Campestre,513,Psicopatologia,4,207091M,14:00:00,17:00:00,50,3,6,5,3249,Trabajo social,8,29,5
2,Tuesday,T045,11,salon 4,3,1,Sede Principe,220,Evaluación Financiera de Proyectos para Administración,7,802116M,14:00:00,17:00:00,50,3,25,2,3845,Administracion de empresas,3,13,5
3,Wednesday,T091,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,607,Física II + Laboratorio,3,106009C,10:00:00,13:00:00,50,3,7,3,3753,Ingeniería de Alimentos,8,18,2
4,Thursday,T047,21,salon 14,3,1,Sede Principe,1000,Inglés con Fines Generales y Académicos IV,6,204028C,07:00:00,11:00:00,53,4,19,2,3845,Administracion de empresas,6,25,1
3,Wednesday,T121,21,salon 14,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,14:00:00,18:00:00,51,4,2,1,3743,Ingeniería de Sistemas,7,21,5
6,Saturday,T130,12,salon 5,3,1,Sede Principe,970,Ciencias humanas,5,801078C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,6,47,7
5,Friday,T026,23,Sala De Sistemas 1	,3,1,Sede Principe,190,Estadística I para las ciencias de la administración,3,801083C,14:00:00,17:00:00,51,3,19,2,3845,Administracion de empresas,7,37,5
1,Monday,T047,16,salon 9,3,1,Sede Principe,264,Lectura De Textos En Inglés II,5, 204104M,07:00:00,11:00:00,50,4,6,5,3249,Trabajo social,9,1,1
3,Wednesday,T026,14,salon 7,3,1,Sede Principe,559,Probabilidad y Estadistica,4,761001C,14:00:00,18:00:00,52,4,2,1,3743,Ingeniería de Sistemas,10,21,5
6,Saturday,T030,11,salon 4,3,1,Sede Principe,732,Legislación comercial II,3,801074C,17:00:00,20:00:00,50,3,26,6,3841,Contaduría Publica,8,46,6
6,Saturday,T070,10,Sala de Sistemas 3,3,1,Sede Principe,421,Electiva complementaria IV:  Taller de Lectura e Investigación,4,202009M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,3,47,7
4,Thursday,T023,4,Salon 4,2,1,Sede Villa Campestre,1193,Circuitos Integrados,5,710049C,18:20:00,22:20:00,50,4,30,12,2725,Tecnologia en Electronica Industrial,9,32,8
3,Wednesday,T112,14,salon 7,3,1,Sede Principe,1266,Controladores Programables,6,710098C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,10,23,7
4,Thursday,T086,2,Salon 2,2,1,Sede Villa Campestre,408,Dirección y organización contable,7,802092M,10:00:00,13:00:00,50,3,28,6,3841,Contaduría Publica,3,26,2
3,Wednesday,T055,3,Salon 3,2,1,Sede Villa Campestre,488,Electiva area profundización IV: Calidad y Productividad,10,801245M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,5,23,7
2,Tuesday,T192,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,860,Taller de Representación II - Representar las ideas,2,501003C,07:00:00,13:00:00,50,6,5,4,3554,Construccion,10,9,1
4,Thursday,T048,24,Sala De Sistemas 2,3,1,Sede Principe,460,Taller Tecnológico I,1,701006C,10:00:00,13:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,3,26,2
5,Friday,T151,11,salon 4,3,1,Sede Principe,519,Matemáticas Básicas,1,111023C,08:00:00,10:00:00,52,2,20,11,3643,Nutricion y dietetica,6,33,1
4,Thursday,T032,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,385,Taller de habilidades informáticas para la gestión (Científico tecnológico),1,801044C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,7,30,6
4,Thursday,T094,23,Sala De Sistemas 1	,3,1,Sede Principe,67,Fundamentos de Programación Imperativa,1,750012C,15:00:00,18:00:00,53,3,2,1,3743,Ingeniería de Sistemas,8,30,6
3,Wednesday,T094,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,462,Fundamentos de Programación Imperativa,1,750012C,07:00:00,10:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,9,17,1
1,Monday,T128,3,Salon 3,2,1,Sede Villa Campestre,685,Negocios Internacionales,7,801109M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,6,7,7
6,Saturday,T043,23,Sala De Sistemas 1	,3,1,Sede Principe,1174,Inteligencia de negocios y analítica de datos para la gestión,7,801157C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,10,45,5
4,Thursday,T091,3,Salon 3,2,1,Sede Villa Campestre,293,Fisica + Laboratorio,2,106012C,09:00:00,12:00:00,50,3,7,3,3753,Ingeniería de Alimentos,5,27,3
2,Tuesday,T008,3,Salon 3,2,1,Sede Villa Campestre,674,Gestión de Proyectos,8,801215M,15:00:00,18:00:00,50,3,25,2,3845,Administracion de empresas,4,14,6
3,Wednesday,T119,1,Salon 1,2,1,Sede Villa Campestre,889,Gestión de la calidad e inocuidad de los alimentos,6,745008C,18:20:00,21:20:00,50,3,7,3,3753,Ingeniería de Alimentos,7,23,7
5,Friday,T108,15,Sala de Sistemas 4,3,1,Sede Principe,961,Inglés con fines generales y académicos III,5,204027C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,10,37,5
5,Friday,T003,10,Sala de Sistemas 3,3,1,Sede Principe,68,Fundamentos de Programación Imperativa,1,750012C,09:00:00,12:00:00,52,3,2,1,3743,Ingeniería de Sistemas,4,35,3
5,Friday,T016,15,Sala de Sistemas 4,3,1,Sede Principe,800,Inglés con fines generales y académicos I,4,204025C,07:00:00,09:00:00,53,2,14,8,2724,Tecnología en Desarrollo de Software,4,33,1
4,Thursday,T021,16,salon 9,3,1,Sede Principe,1175,Negociación y Toma de Decisiones,7,801162C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,8,31,7
1,Monday,T057,17,salon 10,3,1,Sede Principe,831,Género Pluralidad y Diversidad,4,207001C,18:20:00,20:20:00,50,2,26,6,3841,Contaduría Publica,5,7,7
1,Monday,T019,1,Salon 1,2,1,Sede Villa Campestre,1115,MATEMÁTICAS APLICADAS PARA TECNOLOGÍA,4,710034C,18:20:00,22:20:00,50,4,30,12,2725,Tecnologia en Electronica Industrial,9,8,8
3,Wednesday,T142,17,salon 10,3,1,Sede Principe,971,Contabilidad pública,5,802007C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,10,23,7
2,Tuesday,T017,19,salon 12,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,07:00:00,13:00:00,53,6,2,1,3743,Ingeniería de Sistemas,5,9,1
2,Tuesday,T120,9,salon 2,3,1,Sede Principe,624,Microbiología + Laboratorio,5,745011C,07:00:00,12:00:00,51,5,7,3,3753,Ingeniería de Alimentos,4,9,1
1,Monday,T101,3,Salon 3,2,1,Sede Villa Campestre,428,Control y auditoría,8,802093M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,3,8,8
3,Wednesday,T063,6,Salon 6,2,1,Sede Villa Campestre,383,Introducción a la contaduría pública ,1,802008C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,5,22,6
2,Tuesday,T091,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,1170,Introducción a la Experimentación Cientifica,1,106002C,10:00:00,12:00:00,50,2,33,13,3150,Agroindustria,10,10,2
1,Monday,T154,4,Salon 4,2,1,Sede Villa Campestre,194,Matemática para finanzas,3,802013C,15:00:00,18:00:00,50,3,19,2,3845,Administracion de empresas,5,6,6
4,Thursday,T019,3,Salon 3,2,1,Sede Villa Campestre,712,Cálculo ,1,801003C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,10,31,7
5,Friday,T043,17,salon 10,3,1,Sede Principe,926,Matemáticas Financieras,6,802078M,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,5,39,7
5,Friday,T131,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,520,QuÍmica general + Laboratorio,1,116017C,08:00:00,11:00:00,50,3,20,11,3643,Nutricion y dietetica,8,33,1
3,Wednesday,T121,19,salon 12,3,1,Sede Principe,1208,INGLÉS CON FINES GENERALES Y ACADÉM. I,2,204025C,08:00:00,12:00:00,52,4,33,13,3150,Agroindustria,9,17,1
5,Friday,T097,19,salon 12,3,1,Sede Principe,742,Álgebra lineal,2,801017C,14:00:00,17:00:00,51,3,18,6,3841,Contaduría Publica,4,37,5
2,Tuesday,T004,12,salon 5,3,1,Sede Principe,1010,INTELIGENCIA ARTIFICIAL,6,750022C,07:00:00,09:00:00,50,2,2,1,3743,Ingeniería de Sistemas,6,9,1
5,Friday,T214,20,salon 13,3,1,Sede Principe,1123,PRÁCTICA I,7,502041C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,8,33,1
6,Saturday,T070,14,salon 7,3,1,Sede Principe,923,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,07:00:00,10:00:00,52,3,2,1,3743,Ingeniería de Sistemas,9,41,1
3,Wednesday,T091,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,607,Física II + Laboratorio,3,106009C,10:00:00,12:00:00,50,2,7,3,3753,Ingeniería de Alimentos,6,18,2
2,Tuesday,T232,14,salon 7,3,1,Sede Principe,1244,ELECTIVA PROFESIONAL: GESTIÓN DE LA CULTURA Y EL CLIMA ORGANIZACIONAL,8,801181C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,9,15,7
5,Friday,T008,14,salon 7,3,1,Sede Principe,137,Evaluación y Administración de Proyectos,8,760105M,07:00:00,10:00:00,50,3,3,1,3743,Ingeniería de Sistemas,4,33,1
2,Tuesday,T029,19,salon 12,3,1,Sede Principe,1041,IMPACTOS AMBIENTALES,6,730078C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,9,15,7
4,Thursday,T231,9,salon 2,3,1,Sede Principe,1202,Desarrollo de clientes,8,507101C,15:00:00,18:00:00,50,3,5,4,3554,Construccion,9,30,6
1,Monday,T080,19,salon 12,3,1,Sede Principe,479,Práctica Tecnológica,6,745034M,18:20:00,21:20:00,50,3,17,10,2712,Tecnología en Alimentos,3,7,7
4,Thursday,T044,9,salon 2,3,1,Sede Principe,392,Legislación laboral,3,801099C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,7,30,6
6,Saturday,T130,8,salon 1,3,1,Sede Principe,970,Ciencias humanas,5,801078C,14:00:00,17:00:00,50,3,26,6,3841,Contaduría Publica,10,45,5
6,Saturday,T005,16,salon 9,3,1,Sede Principe,140,Vida Artificial,9,750115M,11:00:00,14:00:00,50,3,3,1,3743,Ingeniería de Sistemas,3,42,2
3,Wednesday,T002,23,Sala De Sistemas 1	,3,1,Sede Principe,1062,Ciberseguridad,7,750024C,07:00:00,10:00:00,51,3,2,1,3743,Ingeniería de Sistemas,8,17,1
5,Friday,T097,12,salon 5,3,1,Sede Principe,382,Cálculo ,1,801003C,18:20:00,21:20:00,51,3,18,6,3841,Contaduría Publica,4,40,8
3,Wednesday,T031,3,Salon 3,2,1,Sede Villa Campestre,273,Integración Metodológica I,8,207047M,07:00:00,09:00:00,50,2,6,5,3249,Trabajo social,8,17,1
4,Thursday,T144,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,917,Taller de Ingeniería de Alimentos III,4,745022C,10:00:00,13:00:00,50,3,7,3,3753,Ingeniería de Alimentos,9,26,2
1,Monday,T170,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,430,Software y Procesos Contables,8,802099M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,7,7,7
3,Wednesday,T051,25,Coliseo,2,1,Sede Villa Campestre,1251,Electiva profesional III: Perspectivas Teóricas y Conceptuales en Contaduría Pública,9,802094C,10:00:00,12:00:00,52,2,18,6,3841,Contaduría Publica,9,18,2
